Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Brown, B., Kaplan, J.M., Weber, T.","  ","Recentralizing IT",2003,"McKinsey Quart.",,"2",,19,22,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84876596514&partnerID=40&md5=e5e755c7599691aa606e04274f10f288",Article,Final,"",Scopus,2-s2.0-84876596514
"Robertson, S., Powell, P."," ","Managing the IS Function During Mergers",2001,"Proceedings of the 9&lt;sup&gt;th&lt;/sup&gt; European Conference on Information Systems",,"",,1297,1306,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84870033466&partnerID=40&md5=2f0b700d36d1f5f9b9198d2dee527eee",Article,Final,"",Scopus,2-s2.0-84870033466
"Shinka, J.","","Can mike volpe make cisco sizzle again?",2001,"Business Week",,"",,102,104,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002628865&partnerID=40&md5=95ef5c7ea3cb37f6ec40917301d8d61c",Article,Final,"",Scopus,2-s2.0-0002628865
[No author name available],[No author name available],[No title available],2000,"Omaha Public Power District Annual Report",,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0242562230&partnerID=40&md5=f2f42e440e154cbd7fa9b6fd4bbaaa77",Article,Final,"",Scopus,2-s2.0-0242562230
"York, T.","","Shift in IT roles ahead",1999,"InfoWorld",21,"3",,75,76,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744259809&partnerID=40&md5=53874154662e5b1a29e90e272981f8f6",Article,Final,"",Scopus,2-s2.0-9744259809
"Jones, H.E., Long, D.L."," ",[No title available],1996,"Principles of Insurance: Life, Health, and Annuities",,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-24044442837&partnerID=40&md5=a6099529db10508566c4a535673bd7a6",Article,Final,"",Scopus,2-s2.0-24044442837
"Rockart, J.F., Earl, M.J., Ross, J.W.","  ",[No title available],1996,"Eight Imperatives for the New IT Organisation",,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883177526&partnerID=40&md5=e374643d56629537daaab59de00d0627",Article,Final,"",Scopus,2-s2.0-84883177526
"Alter, A.E.","","Change in the Weather",1996,"Computerworld",,"",,78,79,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84876619951&partnerID=40&md5=6939e79ede58417b5e54195968d44f4e",Article,Final,"",Scopus,2-s2.0-84876619951
"Koeller, R.D.","","IT's Top Ten Executive Issues",1994,"Computerworld",96,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0347992864&partnerID=40&md5=bc41dccc45a6b1cb28ed44b465acbd02",Article,Final,"",Scopus,2-s2.0-0347992864
"Rubin, H.","","The intricate process of merging two bank information systems",1992,"The Bankers Magazine",SEPTEMBER-OCTOBER,"",,72,77,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0347272042&partnerID=40&md5=7fa06e59ac7536263278f8668097565c",Article,Final,"",Scopus,2-s2.0-0347272042
"Schroeder, B.G.","","Estimation issues in software project management",1991,"Project Management Journal",22,"1",,5,10,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751056476&partnerID=40&md5=d34ce8b7a5ab4477e627ca47ba0ff01c",Article,Final,"",Scopus,2-s2.0-33751056476
"Bulkeley, W.M.","","PC Networks Begin To Oust Mainframes In Some Companies",1990,"Wall Street Journal",,"",,8,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84915407144&partnerID=40&md5=32a5a1f04640e364737e55ec7a45f0d9",Article,Final,"",Scopus,2-s2.0-84915407144
"Stegwee, R.A., Van Waes, R.M.C.","6506006962; 57065947800","The Development of Information Systems Planning Towards a Mature Management Tool",1990,"Information Resources Management Journal (IRMJ)",3,"3",,8,22,,3,10.4018/irmj.1990070102,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0039488792&partnerID=40&md5=5d773f86d4f740e9708b5e0aedf86f7c",Article,Final,"",Scopus,2-s2.0-0039488792
"Kerr, S.","","The New IS Force",1989,"Datamation",35,"",,18,22,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979389281&partnerID=40&md5=5fa71e4a0e806407709a1987a172cef0",Article,Final,"",Scopus,2-s2.0-84979389281
"Carlson, P., Wetherbe, J.C."," ","Test MBA programs for reality",1989,"Computerworld",,"",,101,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84879672371&partnerID=40&md5=22d8e9bce2c5247d8c821122856fddb4",Article,Final,"",Scopus,2-s2.0-84879672371
"Kay, S.","","Firms Turn to Business Analysts",1989,"Computerworld",23,"4",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952749348&partnerID=40&md5=e6b83bd9fc3cdffc0bb02d3f357077ca",Article,Final,"",Scopus,2-s2.0-79952749348
[No author name available],[No author name available],[No title available],1989,"Occupational outlook handbook",,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85064788923&partnerID=40&md5=baffb19c361a20384f0e2e0b066fbd7f",Article,Final,"",Scopus,2-s2.0-85064788923
"Connolly, J.","","Managing MIS: Handle with care",1988,"Computerworld",,"",,8,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84879660945&partnerID=40&md5=0ef9386aaf81df3ab40275dc77428519",Article,Final,"",Scopus,2-s2.0-84879660945
"Young, J.","","In the Hands of Laymen",1988,"Computerworld",2,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84879668566&partnerID=40&md5=b377ce8c40d0005860e3438b9cf051a8",Article,Final,"",Scopus,2-s2.0-84879668566
"Sewell, A.","","Departmental Computing: Distributing the Power",1987,"Datamation",33,"",,82,94,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84876620825&partnerID=40&md5=f751425cf1e87aa0cb8e4bdc946edb29",Article,Final,"",Scopus,2-s2.0-84876620825
"Jones, A., Webb, T."," ","Introducing computer integrated manufacturing",1987,"J. General Mgmt.",12,"4",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-30244566627&partnerID=40&md5=e4a4101a0e3141d9b96580395793bea0",Article,Final,"",Scopus,2-s2.0-30244566627
"George, J.F.","",[No title available],1986,"Computers and the Centralization of Decision-Making in U.S. City Governments",,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4043111755&partnerID=40&md5=c672f067b9bacebd1c08b597fe920b08",Article,Final,"",Scopus,2-s2.0-4043111755
"Buday, R.","","Sabre gives the edge to American Airlines",1986,"Information Week",26,"",,34,35,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0009417217&partnerID=40&md5=5542fe2109a28f1de1cb5ce3e406aefa",Article,Final,"",Scopus,2-s2.0-0009417217
"La Plante, A.","","MIS management criteria shifting, study says",1986,"Infoworld",,"",,33,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84879648129&partnerID=40&md5=c2669943dd2ba24b4cb8fe3dbff47383",Article,Final,"",Scopus,2-s2.0-84879648129
"Grindley, C.B.B.","",[No title available],1985,"Information Technology Strategy Studies",,"",,,,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0042031477&partnerID=40&md5=d62c281fbea1c3fe5a77f3b36a26cf1d",Article,Final,"",Scopus,2-s2.0-0042031477
"Gupta, R.","","Information Manager: His Role in Corporate Management",1974,"Data Mgt.",12,"7",,26,29,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84913258341&partnerID=40&md5=d0b88f4df3088af2bba35dcb5ca9c6aa",Article,Final,"",Scopus,2-s2.0-84913258341
"Weinzimer, P.","","The Strategic CIO: Changing the Dynamics of the Business Enterprise",2018,"The Strategic CIO: Changing the Dynamics of the Business Enterprise",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85000582960&partnerID=40&md5=a0a88ef12ca597f28660c261574c0e43",Article,Final,"",Scopus,2-s2.0-85000582960
"Tornack, C., Pilarski, B., Schumann, M.","56323890600; 56323796400; 8100232300","How to avoid empty chairs in IT divisions? IS supported succession management to control development and retention of IT professionals",2014,"20th Americas Conference on Information Systems, AMCIS 2014",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905986395&partnerID=40&md5=83031a9cffafeacfe3e9214e9ac5138d",Conference Paper,Final,"",Scopus,2-s2.0-84905986395
"Fosty, V., Eleftheriadou, D., Combes, C., Willemsens, B., Wauters, P., Vezbergiene, A.","     ",[No title available],2013,"Doing Business in the Digital Age: The Impact of New ICT Developments in the Global Business Landscape Europes Vision and Action Plan to Foster Digital Entrepreneurship",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975076888&partnerID=40&md5=b2b121f74555078a747eae4d896b8daf",Article,Final,"",Scopus,2-s2.0-84975076888
"Anyadike-Danes, M., Hart, M., Du, J.","  ",[No title available],2013,"Firm Dynamics and Job Creation in the UK: Taking Stock and Developing New Perspectives",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975060447&partnerID=40&md5=adbb7d1cde0348bff5eb8c979ddc6111",Article,Final,"",Scopus,2-s2.0-84975060447
"Niederman, F., Krasteva, S.","7004058813; 55295755100","Observations regarding the history of the study of computer personnel",2012,"SIGMIS-CPR'12 - Proceedings of the 2012 Computers and People Research Conference",,"",,189,197,,2,10.1145/2214091.2214140,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84863503680&partnerID=40&md5=9215c198cfa6c21e8f315ce6bbd153ad",Conference Paper,Final,"",Scopus,2-s2.0-84863503680
"Moore, K.","","MIT's Ed Schein on why corporate culture is no longer the relevant topic and what is",2011,"Forbes",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85041705095&partnerID=40&md5=2569c5fbf79433be7f9276cafe85ad79",Article,Final,"",Scopus,2-s2.0-85041705095
"Aldhmour, F.M.","","Towards understanding the relationship between information and communication technology and competitive advantage in a developing economy",2009,"International Review of Business Research Papers",5,"1",,307,320,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84864980126&partnerID=40&md5=e079e36b89e07119c98372c376910762",Article,Final,"",Scopus,2-s2.0-84864980126
"Mahfoudhi, S., Faiz, R."," ","Information technology payback and effectiveness in developing countries",2008,"Proceedings of the Mediterranean Conference on Information Systems 2008",,"",,25,26,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84865044511&partnerID=40&md5=119eb73a057a844481cac51ec3b064d1",Article,Final,"",Scopus,2-s2.0-84865044511
"Yayla, A.A.","","Antecedents and performance effects of IT-business strategic alignment",2007,"AMCIS 2007 Proceedings",,"",,1,7,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957852805&partnerID=40&md5=669ca946ba3744aefdca41ff8c861d8d",Article,Final,"",Scopus,2-s2.0-77957852805
"Origitano, S.","","Don't Overlook IT when Calculating the Value-Creation Potential of a Deal",2006,"Mergers and Acquisitions",41,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84900458573&partnerID=40&md5=35ee736b7e63ce3e4e0e20970a90ed60",Article,Final,"",Scopus,2-s2.0-84900458573
"Alter, A.E.","",[No title available],2005,"CIOs Shift: Focus is on Revenue, Not on Saving Money",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84865027654&partnerID=40&md5=d9914d7f6a29d7acb59427e717734aeb",Article,Final,"",Scopus,2-s2.0-84865027654
"Boisot, M., McKelvey, B."," ","A socio/computational method for staying ahead of terrorist and other adversities",2005,"Corporate Strategies under International Terrorism and Adversity",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751509582&partnerID=40&md5=2c8de08b10a6453b6e1afa121449972e",Article,Final,"",Scopus,2-s2.0-33751509582
"Talion, P.P., Pinsonneault, A."," ","In Pursuit of Value: Reconceptualizing the Form and Function of Strategic IT Alignment under Environmental Dynamism",2005,"Pursuit of Value: Reconceptualizing the Form and Function of Strategic IT Alignment Under Environmental Dynamism",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36549033142&partnerID=40&md5=c96f7a702bfc3db2a2c35433b61f770a",Article,Final,"",Scopus,2-s2.0-36549033142
"Lichtenstein, B.B., McKelvey, B."," ","Toward a theory of emergence by stages: Complexity dynamics, self-organization, and power laws in firms",2004,"Academy of Management Annual Conference",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751517619&partnerID=40&md5=8644de4d899bdb82b92e3febfde74fa6",Article,Final,"",Scopus,2-s2.0-33751517619
"Nevo, D., Benbasat, I., Wand, Y.","  ","The role of knowledge and source attributes in the knowledge adoption decision of individuals",2003,"Working Paper",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744229478&partnerID=40&md5=fdacd18279ad344d7a74a6ae2469dc27",Article,Final,"",Scopus,2-s2.0-9744229478
"Shams, R.M., Wheeler, F.P."," ","Information-Induced Strategic Alignment: Towards a semiological analysis",2003,"Creating Business Value with Information Technology: Challenges and solutions",,"",,23,49,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36549059994&partnerID=40&md5=6da263ab51ab33cad1675d959d1c27b6",Article,Final,"",Scopus,2-s2.0-36549059994
"Bykoski, V.","","Was Zipf law – now: life is about hierarchies",2003,"Was Zipf Law - Now: Life Is about Hierarchies",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751514200&partnerID=40&md5=8914ba1dc08e7549c9b70482d9c3edca",Article,Final,"",Scopus,2-s2.0-33751514200
"Hayes, M.","","Quest for quality",2003,"Inform. Week",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-25844499150&partnerID=40&md5=4903e8d13ce71786c5755c2eb737997e",Article,Final,"",Scopus,2-s2.0-25844499150
"Tiwana, A., Bharadwaj, A., Sambamurthy, V.","  ",[No title available],2003,"The Antecedents of Information Systems Development Capability In Firms: A Knowledge Integration Perspective",,"",,246,268,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905962561&partnerID=40&md5=6dce90a25899475e94fdc4831e3a7bd1",Article,Final,"",Scopus,2-s2.0-84905962561
"Tallon, P.P., Kraemer, K.L."," ","The Implications of Strategic Alignment for It Business Value: Investigating an Alignment Paradox, Research Report",2003,"The Implications of Strategic Alignment for It Business Value: Investigating An Alignment Paradox",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85041714881&partnerID=40&md5=c7476fab87ec496f4a48c5920643f2c1",Article,Final,"",Scopus,2-s2.0-85041714881
"Hunter, Blosch"," ",[No title available],2003,"Managing the New IT Risks",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953526976&partnerID=40&md5=234b6e5e64c7e1d8d3dfc5ab7b94acd6",Article,Final,"",Scopus,2-s2.0-77953526976
"Kiger, P.J.","","Cisco's homegrown gamble",2003,"Workforce",,"",,28,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-14944356793&partnerID=40&md5=66047d3abce6af3f42ce82f66dc55418",Article,Final,"",Scopus,2-s2.0-14944356793
[No author name available],[No author name available],[No title available],2003,"Facilitate.com Collaboration Software",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-12244289186&partnerID=40&md5=84ba38a1b7eb4596cd95e8e337167d19",Article,Final,"",Scopus,2-s2.0-12244289186
"Maciag, G.A.","","The CIO challenge: Bridging the gap between IT and CEO",2002,"National Underwriter",106,"",,33,34,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-3242751909&partnerID=40&md5=864dfd1d542167370d9550ae6039311a",Article,Final,"",Scopus,2-s2.0-3242751909
[No author name available],[No author name available],[No title available],2001,"The Compass World IT Strategy Census 2001",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249065091&partnerID=40&md5=6d9a07beb6f99cebe98d05ece73f2191",Article,Final,"",Scopus,2-s2.0-34249065091
"Szpekman, A.","","Building communication competencies",2000,"Strategic Comm. Management",4,"4",,28,32,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84888287922&partnerID=40&md5=a0b597c8ceedd5d37174b203d1d651c4",Article,Final,"",Scopus,2-s2.0-84888287922
"Keen, P.G.W.","","Middle-out ideas",1999,"Computer-world",56,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744236095&partnerID=40&md5=267c0bc170bfa33b1281d75494c1a619",Article,Final,"",Scopus,2-s2.0-9744236095
"Melymuka, K.","","From CIO to CEO",1999,"Computerworld",33,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0005285688&partnerID=40&md5=0df8dbca75b48c9752373c5692ec8fc1",Article,Final,"",Scopus,2-s2.0-0005285688
"Hess, C.","",[No title available],1999,"Five Steps for Aligning IT with the Business",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-12244308947&partnerID=40&md5=b1f05dcfa6ea05066c1d1c291ddb12f3",Article,Final,"",Scopus,2-s2.0-12244308947
"Brown, S.","","Making technology work for you and your customers",1997,"National Underwriter (Life/Health)",101,"1",,14,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744281502&partnerID=40&md5=a9c2f7e2714ef8b176d24f143722178f",Article,Final,"",Scopus,2-s2.0-9744281502
"Vagoun, T., Hevner, A.","6506850672; 7004500718","Feasible input domain partitioning in software testing: RCS case study",1997,"Annals of Software Engineering",4,"",,159,170,,2,10.1023/a:1018931214684,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031503573&partnerID=40&md5=ac349873492652f8a0d5e8253601f132",Article,Final,"",Scopus,2-s2.0-0031503573
"Joseph, D., Ang, S., Tan, H.T.","  ","The nature of soft skills of information systems professionals",1996,"In Proceedings of the Americas Conference on Information Systems",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85001870880&partnerID=40&md5=aadcee8c308d6b23aa1f3b981a374728",Article,Final,"",Scopus,2-s2.0-85001870880
"Friedlander, P., William, E.T."," ","Reengineering done right",1996,"Information Systems Management",143,"1994",,7,14,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-18544381314&partnerID=40&md5=d104493b00cce10c9f38a98669047f84",Article,Final,"",Scopus,2-s2.0-18544381314
[No author name available],[No author name available],[No title available],1995,"WORLD FACT BOOK",,"",,,,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85033288375&partnerID=40&md5=6850a3f7c1308d045cb2721b19a65ecf",Article,Final,"",Scopus,2-s2.0-85033288375
