Name,Type
"MCCSIS 2018 - Multi Conference on Computer Science and Information Systems; Proceedings of the International Conferences on e-Health 2018, ICT, Society, and Human Beings 2018 and Web Based Communitie",conference and proceedings
Mechanical Technology and Structural Materials,conference and proceedings
Middleware 2017 - Proceedings of the 2017 Middleware Doctoral Symposium of the 18th International Middleware Conference,conference and proceedings
Optics InfoBase Conference Papers,conference and proceedings
"Pipelines 2018: Utility Engineering, Surveying, and Multidisciplinary Topics - Proceedings of Sessions of the Pipelines 2018 Conference",conference and proceedings
"Proceedings - 12th SEATUC Symposium, SEATUC 2018",conference and proceedings
"Proceedings - 2016 International Conference on Digital Home, ICDH 2016",conference and proceedings
"Proceedings - 2018 6th International Conference in Software Engineering Research and Innovation, CONISOFT 2018",conference and proceedings
"Proceedings - 2019 IEEE/ACM 6th International Workshop on Genetic Improvement, GI 2019",conference and proceedings
"Proceedings of 2018 IEEE 4th Information Technology and Mechatronics Engineering Conference, ITOEC 2018",conference and proceedings
"Proceedings of 2019 6th International Workshop on Low Temperature Bonding for 3D Integration, LTB-3D 2019",conference and proceedings
"Proceedings of 2019 IEEE 8th Data Driven Control and Learning Systems Conference, DDCLS 2019",conference and proceedings
"Proceedings of the 2016 International Conference on Asian Language Processing, IALP 2016",conference and proceedings
"Proceedings of the 21st Workshop on Formal Techniques for Java-Like Programs, FTfJP 2019 - Co-located with ECOOP 2019",conference and proceedings
"Proceedings of the IEEE International Conference on Advanced Materials for Science and Engineering: Innovation, Science and Engineering, IEEE-ICAMSE 2016",conference and proceedings
Proceedings - SCF 2017: ACM Symposium on Computational Fabrication,conference and proceedings
RAD Conference Proceedings,conference and proceedings
"RINA, Royal Institution of Naval Architects - International Conference on Design and Construction of Super and Mega Yachts 2017",conference and proceedings
"SIGGRAPH Asia 2017 Symposium on Education, SA 2017",conference and proceedings
"Stability and Ductility of Steel Structures - Proceedings of the International Colloquia on Stability and Ductility of Steel Structures, 2019",conference and proceedings
The Dynamics of Vehicles on Roads and Tracks,conference and proceedings
"Underground Infrastructure of Urban Areas 4 - Proceedings of the 13th International Conference on Underground Infrastructure of Urban Areas, UIUA 2017",conference and proceedings
World Petroleum Congress Proceedings,conference and proceedings
"12th International Scientific and Technical Conference ""Dynamics of Systems, Mechanisms and Machines"", Dynamics 2018",conference and proceedings
"15th Conference and Exhibition Engineering and Mining Geophysics 2019, Gelendzhik 2019",conference and proceedings
"2015 IEEE 8th Workshop on Software Engineering and Architectures for Realtime Interactive Systems, SEARIS 2015",conference and proceedings
"2015 Workshop on Recent Advances in Photonics, WRAP 2015",conference and proceedings
"2016 Dynamics of Systems, Mechanisms and Machines, Dynamics 2016",conference and proceedings
"2016 Management and Innovation Technology International Conference, MITiCON 2016",conference and proceedings
"2017 E-Health and Bioengineering Conference, EHB 2017",conference and proceedings
"2018 3rd International Conference on Emerging Trends in Engineering, Sciences and Technology, ICEEST 2018",conference and proceedings
"2018 International Conference on Sustainable Energy, Electronics and coMputing System, SEEMS 2018",conference and proceedings
"2019 14th International Workshop on Semantic and Social Media Adaptation and Personalization, SMAP 2019",conference and proceedings
"2019 6th International Conference on Soft Computing and Machine Intelligence, ISCMI 2019",conference and proceedings
2019 AISB Convention,conference and proceedings
"2019 IEEE Global Humanitarian Technology Conference, GHTC 2019",conference and proceedings
"2019 IEEE International Conference on Engineering Veracruz, ICEV 2019",conference and proceedings
"2019 International Conference on Innovative Sustainable Computational Technologies, CISCT 2019",conference and proceedings
23rd European Meeting of Environmental and Engineering Geophysics,conference and proceedings
"2nd IEEE International Conference on Telecommunications and Photonics, ICTP 2017",conference and proceedings
"31st International Electric Vehicle Symposium and Exhibition, EVS 2018 and International Electric Vehicle Technology Conference 2018, EVTeC 2018",conference and proceedings
33rd Technical Conference of the American Society for Composites 2018,conference and proceedings
"5th International Food Operations and Processing Simulation Workshop, FoodOPS 2019",conference and proceedings
8th International Conference on Textile Composites and Inflatable Structures - STRUCTURAL MEMBRANES 2017,conference and proceedings
ASPRS Annual Conference and International Lidar Mapping Forum 2019,conference and proceedings
"BIOSIGNALS 2019 - 12th International Conference on Bio-Inspired Systems and Signal Processing, Proceedings; Part of 12th International Joint Conference on Biomedical Engineering Systems and Technolog",conference and proceedings
Environmental Engineering V - Proceedings of the 5th National Congress of Environmental Engineering,conference and proceedings
"Hydraulic Engineering V - Proceedings of the 5th International Technical Conference on Hydraulic Engineering, CHE 2017",conference and proceedings
"ICCE 2017 - 25th International Conference on Computers in Education: Technology and Innovation: Computer-Based Educational Systems for the 21st Century, Work In Progress Posters Proceedings",conference and proceedings
ICCISTA 2019 - IEEE International Conference on Computing and Information Science and Technology and their Applications 2019,conference and proceedings
ICCREM 2017: Project Management and Construction Technology - Proceedings of the International Conference on Construction and Real Estate Management 2017,conference and proceedings
IHC 2019 - Proceedings of the 18th Brazilian Symposium on Human Factors in Computing Systems,conference and proceedings
IJCCI 2019 - Proceedings of the 11th International Joint Conference on Computational Intelligence,conference and proceedings
"International Conference on Creative Business for Smart and Sustainable Growth, CreBUS 2019",conference and proceedings
International Conference on Digital Printing Technologies,conference and proceedings
"KBNets 2017 - Proceedings of the 2017 Workshop on Kernel-Bypass Networks, Part of SIGCOMM 2017",conference and proceedings
MEMOCODE 2019 - 17th ACM-IEEE International Conference on Formal Methods and Models for System Design,conference and proceedings
NHT 2019 - Proceedings of the 8th International Workshop on Narrative and Hypertext,conference and proceedings
Optics InfoBase Conference Papers,conference and proceedings
"Proceedings - 2017 2nd International Conferences on Information Technology, Information Systems and Electrical Engineering, ICITISEE 2017",conference and proceedings
"Proceedings - 2019 11th International Conference on Measuring Technology and Mechatronics Automation, ICMTMA 2019",conference and proceedings
"Proceedings - 29th International Symposium on Ballistics, BALLISTICS 2016",conference and proceedings
Proceedings - 42nd AMOP Technical Seminar on Environmental Contamination and Response,conference and proceedings
"Proceedings - 4th International Conference on Applied Computing and Information Technology, 3rd International Conference on Computational Science/Intelligence and Applied Informatics, 1st International Conference on Big Data, Cloud Computing, Data Science and Engineering, ACIT-CSII-BCD 2016",conference and proceedings
"Proceedings - 5th International Conference on Computational Science/Intelligence and Applied Informatics, CSII 2018",conference and proceedings
"Proceedings - 6th International Conference on Sustainable Energy Engineering and Application, ICSEEA 2018",conference and proceedings
"Proceedings - IEEE International Research Conference on Smart Computing and Systems Engineering, SCSE 2019",conference and proceedings
Proceedings of ESPM2 2017: 3rd International Workshop on Extreme Scale Programming Models and Middleware - Held in conjunction with SC 2017: The International Conference for High Performance Computin,conference and proceedings
"Proceedings of the 11th Bulgarian-Serbian Astronomical Conference, BSAC 2018",conference and proceedings
"Proceedings of the 14th Annual IEEE International Conference on Nano/Micro Engineered and Molecular Systems, NEMS 2019",conference and proceedings
