Name,Type
Scientific Journal of King Faisal University,journal
Shiyou Huagong/Petrochemical Technology,journal
Shofar,journal
Slavica Slovaca,journal
South African Gastroenterology Review,journal
South Australian Ornithologist,journal
Stellenbosch Papers in Linguistics Plus,journal
Storia del Pensiero Politico,journal
Studies in French Cinema,journal
Studies in the History of Gardens and Designed Landscapes,journal
Synergies Chili,journal
Taiwan International ESP Journal,journal
Text Matters,journal
Topique,journal
Trauma (Spain),journal
Tribunes de la Sante,journal
Turkiye Klinikleri Cardiovascular Sciences,journal
Turkiye Klinikleri Pediatri,journal
University of Toronto Quarterly,journal
USDA Forest Service - Research Note RMRS-RN,journal
World Literature Today,journal
Wuhan Ligong Daxue Xuebao/Journal of Wuhan University of Technology,journal
"Zeitschrift der Savigny-Stiftung fur Rechtsgeschichte, Kanonistische Abteilung",journal
Zograf,journal
Acta Philosophica,journal
Adelaide Law Review,journal
Advancing Microelectronics,journal
American Art,journal
Ancient History Bulletin,journal
Anglo Saxonica,journal
Annali di Scienze Religiose,journal
Antike Kunst,journal
Applicationes Mathematicae,journal
Architectural History,journal
Archiv fur Liturgiewissenschaft,journal
Arms and Armour,journal
Asian Theatre Journal,journal
Australian Journal of Clinical and Experimental Hypnosis,journal
Australian Journal of Clinical Hypnotherapy and Hypnosis,journal
Australian Literary Studies,journal
Australian Slavonic and East European Studies,journal
Barnboken,journal
Boletin Americanista,journal
"Business, Peace and Sustainable Development",journal
Canadian Literature,journal
Chinese Journal of Clinical Nutrition,journal
Con A de Animacion,journal
Concentric,journal
Contemporanea,journal
Counselling Psychology Review,journal
Cracow Indological Studies,journal
Cronache Ercolanesi,journal
Cuadernos Electronicos de Filosofia del Derecho,journal
Culture and History Digital Journal,journal
Danza e Ricerca,journal
Diabetes Aktuell,journal
Documenta et Instrumenta,journal
Education Therapeutique du Patient,journal
Energia Elettrica,journal
English Literature,journal
Estudios de Cultura Nahuatl,journal
Etudes sur la Mort,journal
European Journal of Lymphology and Related Problems,journal
European State Aid Law Quarterly,journal
Family Law Quarterly,journal
Film Fashion and Consumption,journal
Filozofski Vestnik,journal
Fortune,journal
Frontiers of Literary Studies in China,journal
Groupwork,journal
Handelingen van de Koninklijke Commissie voor Toponymie,journal
Hepato-Gastro et Oncologie Digestive,journal
Hispamerica,journal
Historia Caribe,journal
Historical Studies in Industrial Relations,journal
Honeyguide,journal
Hospitals and Health Networks,journal
Hume Studies,journal
IAFOR Journal of Literature and Librarianship,journal
In_Bo,journal
International Journal of China Studies,journal
International Journal of Computer Science and Applications,journal
International Journal of Educational Organization and Leadership,journal
International Journal of Electrical Engineering,journal
International Journal of Mechanical Engineering,journal
International Journal of Mechatronics and Automation,journal
International Journal of Postharvest Technology and Innovation,journal
International Journal of Religion and Spirituality in Society,journal
International Journal of the Humanities,journal
International Review of Modern Sociology,journal
International Sports Studies,journal
Interpretation- Journal of Bible and Theology,journal
IPSJ Transactions on Bioinformatics,journal
IUP Journal of English Studies,journal
Jahr,journal
Japanese Journal of Lung Cancer,journal
Journal des Economistes et des Etudes Humaines,journal
Journal for the History of Astronomy,journal
Journalism history,journal
Journal of China and International Relations,journal
Journal of Early Modern Studies,journal
Journal of Experimental and Clinical Medicine (Turkey),journal
Journal of Fiber Bioengineering and Informatics,journal
Journal of Global Drug Policy and Practice,journal
Journal of Iberian and Latin American Research,journal
Journal of Iberian Women Writers,journal
Journal of Information Technology Education: Discussion Cases,journal
Journal of Interactional Research in Communication Disorders,journal
Journal of International Pharmaceutical Research,journal
Journal of Juristic Papyrology,journal
Journal of Land and Development,journal
Journal of Literary and Cultural Disability Studies,journal
Journal of Music Research,journal
Journal of Practical Oncology,journal
Journal of Pre-Raphaelite Studies-New Series,journal
Journal of Protective Coatings and Linings,journal
Journal of RNA and Genomics,journal
Journal of Science and Technology in the Tropics,journal
Journal of the Alamire Foundation,journal
Journal of the Institute of Electrical Engineers of Japan,journal
Judaisme Ancien - Ancient Judaism,journal
"Kinoshi Kenkyu Kaishi/Annals of the High Performance Paper Society, Japan",journal
Korean Journal of Microbiology and Biotechnology,journal
Kuste,journal
Labour History,journal
La Revue du MAUSS,journal
Learning and Teaching in Higher Education: Gulf Perspectives,journal
Lebenswelt,journal
Leibniz Review,journal
lnternational Journal of Differential Equations and Applications,journal
Lymphologie in Forschung und Praxis,journal
Mathematical Scientist,journal
Mathematische Semesterberichte,journal
Meanjin,journal
Medecine Buccale Chirurgie Buccale,journal
Medecine Therapeutique,journal
Medecine Therapeutique Pediatrie,journal
Medicina Cutanea Ibero-Latino-Americana,journal
Medievalia et Humanistica,journal
Medieval Low Countries,journal
Mexican Studies/Estudios Mexicanos,journal
Mextesol Journal,journal
Millennium DIPr,journal
Missouri Review,journal
Mitteilungen des Deutschen Archaologischen Instituts Abteilung Istanbul,journal
Mitteilungen zur Christlichen Archaologie,journal
Nation,journal
New England Review-Middlebury Series,journal
New Mexico Geology,journal
Northern Scotland,journal
Nursing History Review,journal
Offshore,journal
On the W@terfront,journal
Oxford German Studies,journal
Papers on Global Change IGBP,journal
Parergon,journal
Pesticide Research Journal,journal
Philobiblon,journal
Phoenix,journal
Physics in Perspective,journal
Policy and Practice,journal
Prakseologia,journal
Pravara Medical Review,journal
Problema,journal
Przestrzen Spoleczna,journal
Publishing History,journal
Quaerendo,journal
Revista Cubana de Ortopedia y Traumatologia,journal
Revista de Analisis Economico,journal
Revista del Hospital Psiquiatrico de la Habana,journal
Revista Espanola de Antropologia Fisica,journal
Revista Mad,journal
Revue Belge d'Archeologie et d'Histoire de l'Art,journal
Revue Internationale de Philosophie,journal
Revue Juridique de l'USEK,journal
Rubber World,journal
Salud (i) Ciencia,journal
Scripta Mediaevalia,journal
Security and Human Rights,journal
Sight and Sound,journal
Social Sciences,journal
Sociological Theory and Methods,journal
SPAFA Journal,journal
S.T.P. Pharma Pratiques,journal
Studia Celtica,journal
Studia Liturgica,journal
Studia Slavica Academiae Scientiarum Hungaricae,journal
Studia Theodisca,journal
Studi Culturali,journal
Suvremena Lingvistika,journal
Synergies Afrique des Grands Lacs,journal
Synergies Pays Germanophones,journal
Taiwan Review,journal
Tempo Psicanalitico,journal
Terra,journal
Tichodroma,journal
Transactions of the Institute of Indian Geographers,journal
Transgender Studies Quarterly,journal
Twentieth Century Literature,journal
UNISCI Discussion Papers,journal
Urogynaecologia International Journal,journal
Waffen-und Kostumkunde,journal
Windows in time,journal
World Review of Political Economy,journal
Ymer,journal
Youth Voice Journal,journal
Zeitschrift fur Padagogik (Beiheft),journal
Zhonghua fang she xue za zhi Chinese journal of radiology,journal
"Zhonghua yi shi za zhi (Beijing, China : 1980)",journal
Acta Medica Croatica,journal
Advances in Business Related Scientific Research Journal,journal
African Journal of International and Comparative Law,journal
Agenda,journal
Air Force Magazine,journal
Akroterion,journal
Ambitos,journal
American Scholar,journal
"Analele Universitatii din Bucuresti, Seria Stiinte Politice",journal
"Analele Universitatii din Craiova, Seria Filozofie",journal
Anil Aggrawal's Internet Journal of Forensic Medicine and Toxicology,journal
Ankara Universitesi Ilahiyat Fakultesi Dergisi,journal
Annales Academiae Medicae Gedanensis,journal
Annales Universitates Paedagogicae Cracoviensis. Studia ad Didacticam Mathematicae Pertinentia,journal
Annali di Ca Foscari Serie Orientale,journal
Aperture,journal
Apocrypha,journal
Appita TIME Magazine,journal
Archeologie Medievale,journal
Archives d'Histoire Doctrinale et Litteraire du Moyen-Age,journal
Archives of Cardiovascular Diseases Supplements,journal
Archiv Orientalni,journal
Archivos de Neurociencias,journal
Ars Judaica,journal
Ars Longa,journal
Ars Orientalis,journal
Artibus et Historiae,journal
Art in Translation,journal
Asian Cinema,journal
Asia Pacific Issues,journal
Asia-Pacific Journal on Human Rights and the Law,journal
ATA Journal of Legal Tax Research,journal
Atemwegs- und Lungenkrankheiten,journal
Atene e Roma,journal
Ausa,journal
Australasian historical archaeology : journal of the Australasian Society for Historical Archaeology,journal
Azafea,journal
Baltic Journal of Art History,journal
Batalleria,journal
Bealoideas,journal
Biblical Archaeology Review,journal
Biblos,journal
Bioarchaeology of the Near East,journal
Bogazici Journal,journal
Boletim de Estudos Classicos,journal
Bollettino di Archeologia,journal
Bollettino di Storia delle Scienze Matematiche,journal
Book History,journal
BSAA Arte,journal
Buddhist-Christian Studies,journal
Bulk Solids Handling,journal
Bulletin of Pharmaceutical Sciences,journal
Bulletin of the Institute of History and Philology Academia Sinica,journal
Bulletin suisse de linguistique appliquee,journal
Byzantinoslavica,journal
Cadernos de Estudos Africanos,journal
Camera Obscura,journal
Canadian Journal of Native Studies,journal
Cancer Research and Clinic,journal
Casopis Matice moravske (1968),journal
CEA Critic,journal
Cercles,journal
Cesky Casopis Historicky,journal
Chiba Medical Journal,journal
Citta e Storia,journal
Clothing Cultures,journal
Communication and Management,journal
Comparative American Studies,journal
Comparative Law Review,journal
Contemporary French and Francophone Studies,journal
Convivium,journal
Critical Studies in Men's Fashion,journal
Danubius,journal
De Medio Aevo,journal
DNA Reporter,journal
Doxa. Cuadernos de Filosofia del Derecho,journal
Dress,journal
Dubrovnik Annals,journal
Durkheimian Studies/Etudes durkheimiennes,journal
Dynamic Relationships Management Journal,journal
East African Medical Journal,journal
East European Jewish Affairs,journal
Ecclesia Orans,journal
Ecclesiastical Law Journal,journal
Education and Culture,journal
Eidos,journal
Ekonomiska Samfundets Tidskrift,journal
Encounters in Theory and History of Education,journal
Eos (Poland),journal
Estudios Migratorios Latinoamericanos,journal
Estudos de Literatura Brasileira Contemporanea,journal
Etudes Rurales,journal
Evidence-Based Practice,journal
Fabrications,journal
Fachsprache,journal
Film Comment,journal
Folk Music Journal,journal
Forma y Funcion,journal
Forum Modernes Theater,journal
FORUM (Netherlands),journal
Forum of Clinical Oncology,journal
Frontiers of History in China,journal
Gaceta Medica de Bilbao,journal
Gastroenterology Insights,journal
Genocide Studies International,journal
Geo-Regards,journal
Geotermia,journal
Greek Review of Social Research,journal
Gynakologische Praxis,journal
Health and Social Care Chaplaincy,journal
Heart and Metabolism,journal
Hecheng Shuzhi Ji Suliao/China Synthetic Resin and Plastics,journal
Historein,journal
"Historia, Instituciones, Documentos",journal
Historian,journal
History of Retailing and Consumption,journal
History Today,journal
Innes Review,journal
Integrative Medicine Alert,journal
InterEULawEast,journal
International Journal of Designed Objects,journal
International Journal of Infertility and Fetal Medicine,journal
Interni Medicina pro Praxi,journal
Interventional Cardiology,journal
IPPTA: Quarterly Journal of Indian Pulp and Paper Technical Association,journal
