Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Noeverman, J., Koene, B.A.S., Williams, R.","57191766040; 7003425229; 7409603760","Construct measurement of evaluative style: a review and proposal",2005,"Qualitative Research in Accounting &amp; Management",2,"1",,77,107,,13,10.1108/11766090510635398,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84992975092&partnerID=40&md5=e2d5dd1f37d5220a51338ad64525da74",Review,Final,"",Scopus,2-s2.0-84992975092
"Lee, S.","8363323700","Business use of internet-based information systems: The case of Korea",2003,"European Journal of Information Systems",12,"3",,168,181,,13,10.1057/palgrave.ejis.3000460,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1442328144&partnerID=40&md5=7ae7e81a93e810ee4092c061a77b28c6",Article,Final,"",Scopus,2-s2.0-1442328144
"Bowers, J., May, J., Melander, E., Baarman, M., Ayoob, A.","    ","Tailoring XP for large system mission critical software development",2002,"XP/Agile Universe",2418,"",,100,111,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-11044235618&partnerID=40&md5=47e69419315a1fd982ef237ff29e9349",Article,Final,"",Scopus,2-s2.0-11044235618
"Thatchenkery, T.J.","","Mining for meaning: Reading organizations using hermeneutic philosophy",2001,"The Language of Organization",,"",,112,131,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-2442526977&partnerID=40&md5=1051fd3cb7f738318b81488efe5ca91f",Article,Final,"",Scopus,2-s2.0-2442526977
"Alter, S., Ein-Dor, P., Markus, L., Scott, J., Vessey, I.","    ","Does the trend toward e-business call for changes in the fundamental concepts of information systems? A debate",2001,"Communications of the Association for Information Systems",5,"10",,1,59,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0011245717&partnerID=40&md5=a233a9c01e7ae27a85ad7000e3e1e459",Article,Final,"",Scopus,2-s2.0-0011245717
"Wilson, G., Heeks, R."," ","Technology, poverty and development",2000,"Poverty and development into the 21st century",,"",,403,424,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0010888781&partnerID=40&md5=69355854cc4cfa317aeef7af5100ef54",Article,Final,"",Scopus,2-s2.0-0010888781
"Jiang, J.J., Klein, G., Balloun, J.L., Crampton, S.M.","7404828955; 25954599700; 6603595429; 7003424178","System analysts' orientations and perceptions of system failure",1999,"Information and Software Technology",41,"2",,101,106,,13,10.1016/S0950-5849(98)00118-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0012112657&partnerID=40&md5=34256c28b4a38001ec104c32448ab20a",Article,Final,"",Scopus,2-s2.0-0012112657
[No author name available],[No author name available],[No title available],1998,"CHAOS: A Recipe for Success",,"",,,,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-2942573657&partnerID=40&md5=f8f29e753a42fd9d50db8a6d35fcf69e",Article,Final,"",Scopus,2-s2.0-2942573657
"Remenyi, D., White, T., Sherwood-Smith, M.","6701837464; 7402586828; 6602393642","Information systems management: The need for a post-modern approach",1997,"International Journal of Information Management",17,"6",,421,435,,13,10.1016/S0268-4012(97)00025-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031378806&partnerID=40&md5=6fb41a606865857ed2d7e1d748f4a102",Article,Final,"",Scopus,2-s2.0-0031378806
"Connors, D.T.","","Software development methodologies and traditional and modern information systems",1992,"Software Engineering Notes",17,"2",,43,49,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0346859357&partnerID=40&md5=4ed5b3b7f0b30a39fe79f2781d710317",Article,Final,"",Scopus,2-s2.0-0346859357
"Horton, F.W., Lewis, D."," ",[No title available],1991,"Great Information Disasters",,"",,,,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0010810469&partnerID=40&md5=0d6b7299e5cc8520bfec068d2d69f842",Article,Final,"",Scopus,2-s2.0-0010810469
"Newman, Michael, Sabherwal, Rajiv","35512083800; 6701836761","Process model for the control of Information System Development projects",1989,"[No title available]",,"",,185,197,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0024915858&partnerID=40&md5=c4789c01e5939d5ea3e5c5583176e5ed",Conference Paper,Final,"",Scopus,2-s2.0-0024915858
"Scholtes, P., Hacquebord, H."," ","Beginning the quality transformation",1988,"Quality Progress",21,"7",,28,33,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-5744225413&partnerID=40&md5=e8dd5b848d29ac4eac0e54807b827f95",Article,Final,"",Scopus,2-s2.0-5744225413
"Chandrasekaran, G., Kirs, P.J.","6602810104; 6603305364","Acceptance of management science recommendations: The role of cognitive styles and dogmatism",1986,"Information and Management",10,"3",,141,147,,13,10.1016/0378-7206(86)90023-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0022691027&partnerID=40&md5=206e84b252de9125388887f50383123f",Article,Final,"",Scopus,2-s2.0-0022691027
"Griese, J., Kurpicz, R.","6602182479; 6505939272","Investigating the buying process for the introduction of data processing in small and medium-sized firms",1985,"Information and Management",8,"1",,41,51,,13,10.1016/0378-7206(85)90068-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0021781876&partnerID=40&md5=1044c8197245200a3ddab0dc5822db83",Article,Final,"",Scopus,2-s2.0-0021781876
"Luzi, A.D., McKenzie, K.D."," ","An experimental study of performance information systems",1982,"Management Science",28,"3",,243,259,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0342642633&partnerID=40&md5=f3e1fa128391e2771a33e25a368f7d02",Article,Final,"",Scopus,2-s2.0-0342642633
"Eppink, D.J.","",[No title available],1978,"Managing the Unforeseen: A Study of Flexibility",,"",,,,,13,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0344092388&partnerID=40&md5=caa15b187f72a663b45b6cb47ae11a98",Article,Final,"",Scopus,2-s2.0-0344092388
"Pettigrew, A.M.","7005729322","OCCUPATIONAL SPECIALIZATION AS AN EMERGENT PROCESS",1973,"The Sociological Review",21,"2",,255,278,,13,10.1111/j.1467-954X.1973.tb00489.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-25444487133&partnerID=40&md5=d569c01f6d5c427b17c26914ea3d407a",Article,Final,"",Scopus,2-s2.0-25444487133
"Christianson, M.K., Sutcliffe, K.M."," ","Sensemaking, high reliability organizing, and resilience",2009,"Patient Safety in Emergency Medicine",,"",,27,33,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79955832205&partnerID=40&md5=f814d917e60849744f665adcf69543f5",Article,Final,"",Scopus,2-s2.0-79955832205
"Mengel, T., Cowan-Sahadath, K., Follert, F.","  ","The value of project management to organizations in Canada and Germany, or do values add value? Five case studies",2009,"Project Management Journal",40,"1",,28,41,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85006849042&partnerID=40&md5=3463c9260230b83a52e0454e4709d755",Article,Final,"",Scopus,2-s2.0-85006849042
"Guven-Uslu, P., Conrad, L.","8540385700; 18934034300","Uses of management accounting information for benchmarking in NHS trusts",2008,"Public Money and Management",28,"4",,239,246,,12,10.1111/j.1467-9302.2008.00650.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-47649097263&partnerID=40&md5=288c604e61baff1446e66bda8e25a995",Article,Final,"",Scopus,2-s2.0-47649097263
"Merchant, K.A., Otley, D.T."," ","A review of the literature on control and accountability",2007,"Handbook of Management Accounting Research",,"",,,,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76349117399&partnerID=40&md5=42bf6c8aa35a148b430f6e6464ab3312",Article,Final,"",Scopus,2-s2.0-76349117399
"Anupindi, R., Sivakumar, S.","6602447343; 57069695200","Supply chain reengineering in agri-business: A case study of ITC’s e-Choupal",2007,"International Series in Operations Research and Management Science",98,"",,265,307,,12,10.1007/978-0-387-38429-0_12,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84952063654&partnerID=40&md5=11f590d6999d66b8e6a2233b8802ab45",Book Chapter,Final,"",Scopus,2-s2.0-84952063654
"Kautz, K., Norbjerg, J."," ","Persistent Problems in Information Systems Development: The Case of the World Wide Web",2003,"Proceedings of the 11th European Conference on Information Systems (ECIS)",,"",,,,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-18744387853&partnerID=40&md5=dc77c3ba28037c09c0c32bc2b7d69fb3",Article,Final,"",Scopus,2-s2.0-18744387853
"Reisner, R.A.F.","55824945600","When a turnaround stalls",2002,"Harvard Business Review",80,"2",,45,,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27644475562&partnerID=40&md5=3d94725c5a77e39595911f77ac464338",Review,Final,"",Scopus,2-s2.0-27644475562
"Wissema, H.","36775885200","Driving through red lights: How warning signals are missed or ignored",2002,"Long Range Planning",35,"5",,521,539,,12,10.1016/S0024-6301(02)00104-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036810037&partnerID=40&md5=32a2a114526c7ea57f5fc4f85e221a27",Short Survey,Final,"",Scopus,2-s2.0-0036810037
"Abma, T.","","Fostering learning-in-organizing through narration: Questioning myths and stimulating multiplicity in two performing art schools",2000,"European Journal of Work and Organizational Psychology",9,"2",,211,231,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-29344441062&partnerID=40&md5=370703bfc292d9d5b4a921d1408fe738",Article,Final,"",Scopus,2-s2.0-29344441062
"Ropponen, J.","",[No title available],1999,"Software Risk Management: Foundation, Principles and Empirical Findings",,"",,,,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0343279519&partnerID=40&md5=db27a1cec763f7c51eb3b737fcd767a1",Article,Final,"",Scopus,2-s2.0-0343279519
"Sauer, C., Burn, J.M."," ","The Pathology of Strategic Management",1997,"Steps to the Future",,"",,89,112,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-36549074959&partnerID=40&md5=9bfd99124852e9b1a7f1493fcab5d2c3",Article,Final,"",Scopus,2-s2.0-36549074959
"Riley, L., Smith, G.","57224626702; 56172237500","Developing and implementing IS: A case study analysis in social services",1997,"Journal of Information Technology",12,"4",,305,321,,12,10.1080/026839697345026,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031525732&partnerID=40&md5=e0c598b8f4b23df1743412954ad65ab8",Article,Final,"",Scopus,2-s2.0-0031525732
"Patrickson, M., Bamber, V., Bamber, G.","  ",[No title available],1995,"Organisational Change Strategies: Case Studies of Human Resource and Industrial Relations Issues",,"",,,,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0038604104&partnerID=40&md5=4a8c53bb4b0f16691649683a914be3f7",Article,Final,"",Scopus,2-s2.0-0038604104
"Amtoft, M.","24292901100","Storytelling as a support tool for project management",1994,"International Journal of Project Management",12,"4",,230,233,,12,10.1016/0263-7863(94)90047-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27744556315&partnerID=40&md5=0ed5e9ce96440d819c2d630fc2a7d2fd",Article,Final,"",Scopus,2-s2.0-27744556315
"Ross, J., Staw, B.M."," ","Managing escalation processes in organizations",1991,"Journal of Managerial Issues",3,"1",,15,30,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928833838&partnerID=40&md5=d0dc67f0a2cf67a4e453d1872c758616",Article,Final,"",Scopus,2-s2.0-84928833838
"Rushinek, A., Rushinek, S.F.","7003573012; 7004287012","Accounting and billing software and user reactions: An interactive diagnostic audit trail",1985,"Information and Management",9,"1",,9,20,,12,10.1016/0378-7206(85)90023-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0022107246&partnerID=40&md5=8807272faeb3a047a5f8e9e2db0b6a8e",Article,Final,"",Scopus,2-s2.0-0022107246
"Sanders, G.L., Courtney, J.F., Loy, S.L.","57189023175; 8904206800; 7003329478","The impact of DSS on organizational communication",1984,"Information and Management",7,"3",,141,148,,12,10.1016/0378-7206(84)90042-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0021437715&partnerID=40&md5=772a7ced58c18b5e13f18d06d38e9ea0",Article,Final,"",Scopus,2-s2.0-0021437715
"DeSanctis, Gerardine","7003626584","EXAMINATION OF AN EXPECTANCY THEORY MODEL OF DECISION SUPPORT USE.",1982,"Proceedings of the International Conference on Information Systems",,"",,121,135,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0020233039&partnerID=40&md5=fea40e007a358e0aabb3bf5b2838bd1a",Conference Paper,Final,"",Scopus,2-s2.0-0020233039
"Brown, M.H.","","That reminds me of a story: Speech action on organizational socialization",1982,"That Reminds Me of A Story; Speech Action on Organizational Socialization",,"",,,,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1542778346&partnerID=40&md5=df8a14dd1d55b0cf8c001ae53a03286a",Article,Final,"",Scopus,2-s2.0-1542778346
"Selig, G.J.","6506134964","A framework for multinational information systems planning",1982,"Information and Management",5,"2",,95,115,,12,10.1016/0378-7206(82)90042-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0043107084&partnerID=40&md5=1366b707d6250db66a7090bc3b773960",Article,Final,"",Scopus,2-s2.0-0043107084
"Tesser, A., Rosen, S., Conlee, M.C.","  ","News valence and available recipient as determinants of news transmission",1972,"Sociometry",35,"4",,619,628,,12,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85055758614&partnerID=40&md5=01ae344b2fbd5ac2f42f3513f6605b3e",Article,Final,"",Scopus,2-s2.0-85055758614
"Weick, K.E.","7003539767","Dissonance and task enhancement: A problem for compensation theory?",1967,"Organizational Behavior and Human Performance",2,"2",,189,208,,12,10.1016/0030-5073(67)90031-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0346578834&partnerID=40&md5=42985d84e48b8309424d04ae728eb2b2",Article,Final,"",Scopus,2-s2.0-0346578834
"Gil, N.A.","7003787724","Language as a resource in project management: A case study and a conceptual framework",2010,"IEEE Transactions on Engineering Management",57,"3", 5280373,450,462,,11,10.1109/TEM.2009.2028327,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954845560&partnerID=40&md5=aecfbc671a4eb0e7d6eb5c7e4d945956",Article,Final,"",Scopus,2-s2.0-77954845560
"Ramiller, N.C.","6603348141","Hype! toward a theory of exaggeration in information technology innovation",2006,"Academy of Management 2006 Annual Meeting: Knowledge, Action and the Public Concern, AOM 2006",,"",,,,,11,10.5465/ambpp.2006.27169062,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85085783348&partnerID=40&md5=7af89079e71dab1b1d9d159d23a3791e",Conference Paper,Final,"",Scopus,2-s2.0-85085783348
"Cremonini, M., Damiani, E., di Vimercati, S.C., Samarati, P., Corallo, A., Elia, G.","7003879046; 57195375517; 35619321000; 7003903487; 14020996400; 14021091800","Security, privacy, and trust in mobile systems and applications",2005,"Mobile and Wireless Systems Beyond 3G: Managing New Business Opportunities",,"",,312,340,,11,10.4018/978-1-59140-570-2.ch011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34047233240&partnerID=40&md5=29d93d27e8783e343d8fb1a06da7a42c",Book Chapter,Final,"",Scopus,2-s2.0-34047233240
"Gillard, S.","6701358456","Managing IT projects: Communication pitfalls and bridges",2005,"Journal of Information Science",31,"1",,37,43,,11,10.1177/0165551505049257,"https://www.scopus.com/inward/record.url?eid=2-s2.0-12344336694&partnerID=40&md5=d3a7b47c2fdda3883247f60c88038673",Review,Final,"",Scopus,2-s2.0-12344336694
"Rustagi, S.","",[No title available],2004,"Antecedents of Success in IS Outsourcing: A Control Theory Perspective",,"",,3149988,,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-48849092937&partnerID=40&md5=1dc2f8b2a7e5f8c7baddf3a717530aa0",Article,Final,"",Scopus,2-s2.0-48849092937
"McManus, J., Wood-Harper, T."," ","Information systems project management: The price of failure",2003,"Management Services",47,"5",,16,19,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-32644431680&partnerID=40&md5=cfb682f55bf9923f76905a46820045b9",Article,Final,"",Scopus,2-s2.0-32644431680
"Choi, H.-Y., Choi, H.","56296393900; 7404339153","An exploratory study and design of cross-cultural impact of information systems managers' performance, job satisfaction and managerial value",2003,"Journal of Global Information Management",11,"2",,1,30,,11,10.4018/jgim.2003040101,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0041974797&partnerID=40&md5=2cd295dcd5d4300a898634130938fde3",Article,Final,"All Open Access, Green",Scopus,2-s2.0-0041974797
"Baskerville, R., Pries-Heje, J."," ","Information systems development @ Internet speed: A new paradigm in the making",2002,"Proceedings of the Tenth European Conference on Information Systems",1,"",,282,291,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34250002829&partnerID=40&md5=2ff799c1911c15c889a15856b80080ec",Article,Final,"",Scopus,2-s2.0-34250002829
[No author name available],[No author name available],[No title available],2001,"The PMI Project Management Fact Book",,"",,,,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33646050400&partnerID=40&md5=53ae844bdf55baaf041b904e105b43fe",Article,Final,"",Scopus,2-s2.0-33646050400
"Kitiyadisai, K.","","The implementation of IT in reengineering the Thai Revenue Department",2000,"Information Flows, Local Improvisations and Work Practices, Proceedings of the IFIP WG9.4 Conference",,"",,,,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-50049092959&partnerID=40&md5=af838c6ad2b8b2ded1f36f4c3b4fa644",Article,Final,"",Scopus,2-s2.0-50049092959
