Authors,Title,Year,Source title,Link,Document Type,Source
"Spool J., Scanlon T.","Making online information usable",1996,"HyperViews",,,Scopus
"Abdul-Gader A.H.","End-user computing success factors: Further evidence from a developing nation",1992,"Journal of End User Computing",,,Scopus
"Pentland B.T.","The learning curve and the forgetting curve: The importance of time and timing in the implementation of technological innovations",1989,"49th Annual Meeting of the Academy of Management",,,Scopus
"Khalil O.E.M., Clark J.D.","The influence of programmers' cognitive complexity on program comprehension and modification",1989,"International Journal of Man-Machine Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024716754&doi=10.1016%2f0020-7373%2889%2990028-X&partnerID=40&md5=550f144023c5661d28db5a89976a34d9",Article,Scopus
"Stolz S.B.","Dissemination of standardized human service models: A behavior analyst's perspective",1984,"Human services that work",,,Scopus
"Bailey J.E., Pearson S.W.","Development of a tool for measuring and analyzing computer satisfaction",1983,"Communications of the ACM",,,Scopus
"Klein S., Vehring N., Kramer M.","Introducing real time communication: Frames, modes & rules",2010,"23rd Bled eConference eTrust: Implications for the Individual, Enterprises and Society - Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926008420&partnerID=40&md5=b39cd67b86bf173a7ffb1f92ec70bb58",Conference Paper,Scopus
"Pallot M., Ruland R., Traykov S., Kristensen K.",[No title available],2006,"Integrating Shared Workspace, Wiki and Blog Technologies to Support Interpersonal Knowledge Connection",,,Scopus
"Leung E.W.C., Li Q.","A model for personalized course material generation based on student learning abilities and interests",2006,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845545838&doi=10.1007%2f11925293_3&partnerID=40&md5=3d4707646e455d711b1581275106855e",Conference Paper,Scopus
"Khan J.I.","Emerging era of cooperative empowerment: Grid, peer-to-peer, and community computing",2005,"Proceedings of 1st International Conference on Information and Communication Technology, ICICT 2005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847336365&doi=10.1109%2fICICT.2005.1598542&partnerID=40&md5=16c5ffe948d77f685c8cdc749b76e8eb",Conference Paper,Scopus
"Amoako-Gyampah K.","User involvement, ease of use, perceived usefulness and behavioral intention: A test of the enhanced TAM in ERP implementation environment",1999,"Proceedings of the 30th DSI",,,Scopus
"Fisher L.M.","Here comes front-office automation",1998,"Strategy and Business",,,Scopus
"Hodgson Lynda, Aiken Peter","Organizational change enabled by the mandated implementation of new information systems technology: a modified technology acceptance model",1998,"Proceedings of the ACM SIGCPR Conference","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031648167&partnerID=40&md5=29f0f7901e15a55eddd7cc6f8a66a19a",Conference Paper,Scopus
"Chin W.W., Fee T.",[No title available],1995,"PLS Graph Software",,,Scopus
"Sivula Chris","White-collar productivity push.",1990,"Datamation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024982921&partnerID=40&md5=045f0b622fa19f70adb2848fc935ba25",Article,Scopus
"Clapp M.D., Wortham R.H.","Developments in building-management systems",1989,"GEC Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024863302&partnerID=40&md5=e054e809841ff91f80ebf2e44b8f47c0",Article,Scopus
"Zmud R., McLaughlin C., Might R.","An empirical analysis of project management techniques implementation success",1984,"Management Science Implementation, Applications of Management Science",,,Scopus
"Bolton W.T.",[No title available],1981,"The Perception and Potential Adoption of Channel 2000: Implications for Diffusion Theory and Videotext Technology",,,Scopus
"Kawamoto D.",[No title available],2019,"Rebound Seen for Resource Management",,,Scopus
[No author name available],[No title available],2009,"International Telecommunication Union, World Telecommunication Development Report and Database, and World Bank Estimates",,,Scopus
[No author name available],[No title available],2009,"World Bank National Accounts Data, and OECD National Accounts Data Files",,,Scopus
"Hec P.A.K.",[No title available],2009,"Higher Education Commission, Pakistan",,,Scopus
"Gong H., Yan S.","Study on supportive technologies to construct rural digital learning platform",2008,"Proceedings - 2008 2nd International Symposium on Intelligent Information Technology Application, IITA 2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949212411&doi=10.1109%2fIITA.2008.16&partnerID=40&md5=2fe7a0a732994b89da9024f041d911a5",Conference Paper,Scopus
"Miller S.","HR, employees vary on job satisfaction",2007,"HRMagazine",,,Scopus
"Kijsanayotin B., Pannarunothai S., Speedie S.","Penetration and adoption of health information technology (IT) in Thailand's community health centers (CHCs): A national survey",2007,"Studies in Health Technology and Informatics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748972984&partnerID=40&md5=8cb60e77c71e6659134bdc873dac7cd9",Conference Paper,Scopus
"Featherman M.S.",[No title available],2002,"Evaluative Criteria and User Acceptance of Internet-Based Financial Transaction Processing Systems",,,Scopus
"Al-Mashari M.","Enabling process-orientation through enterprise resource planning systems",2001,"Business Process Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003066268&doi=10.1108%2fbpmj.2001.15707caa.001&partnerID=40&md5=135b275d1aefe534a713db4da12e3b50",Article,Scopus
"Souccar M.K.","Smart cards: Mondex canada prepares test in a second city",1998,"The Amer. Banker",,,Scopus
"Humphrey D.B.","Changes in retail payments: Will banks retain control?",1996,"Journal of Retail Banking Services",,,Scopus
"Busch E.A.",[No title available],1995,"Integrating Technology Acceptance and Innovation Diffusion Factors to Predict Intentions to Use An Electronic Messaging System",,,Scopus
"Mason P.D.J.","How to make a building management system work on the day",1993,"Building Serv. Eng. Res. Technol.",,,Scopus
"Wexler J.","Internet commercial uses blossom",1993,"Computerworld",,,Scopus
"Roach S.S.","Technology imperatives - Unpublished speech on the restructuring imperative",1992,"Morgan Stanley & Co. Incorporated",,,Scopus
"John R.W., Fargus R.S., Smith G.P.",[No title available],1989,"Building management systems: User experiences",,,Scopus
"Todd P.A., Benbasat I.",[No title available],1989,"An Experimental Investigation of the Impact of Computer Based Decision Aids on the Process of Preferential Choice",,,Scopus
"Paznik M.","Voice Mail: Pitfalls and Promises",1987,"Administrative Management",,,Scopus
"Ostlund L.E.",[No title available],1969,"Product Perceptions and Predispositional Factors As Determinants of Innovative Behavior",,,Scopus
"Carroll J.","Net to Solidify Position as Important IT Tool in '96",2013,"Computing Canada",,,Scopus
[No author name available],[No title available],2009,"Government of Pakistan: Official Web Gateway to the Government of Pakistan",,,Scopus
"Sarker S.","Examining the ""levels of analysis"" issue in understanding technology adoption by groups",2006,"ICIS 2006 Proceedings - Twenty Seventh International Conference on Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52949141695&partnerID=40&md5=c77c5498f5645708a015c59dc8dbdef2",Conference Paper,Scopus
"Wilson E.V., Mao E., Lankton N.","Predicting continuing acceptance of IT in conditions of sporadic use",2005,"Proceedings of the 11th Americas Conference on Information Systems",,,Scopus
"Luo M.",[No title available],2005,"Technology Acceptance of Information Services",,,Scopus
"Ramayah T., Lee S.L.","Kesan Persepsi Kebergunaan, Kesenangan Mennguna dan Keseronokan Mengguna Terhadap Penggunaan E-mel",2005,"Jurnal Kemanusiaan",,,Scopus
"Kijsanayotin B., Pannarunothai S., Speedie S.","Development of an instrument to measure health center (HC) personnel's computer use, knowledge and functionality demand for HC computerized information system in Thailand.",2005,"AMIA ... Annual Symposium proceedings / AMIA Symposium. AMIA Symposium","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049194517&partnerID=40&md5=95838fa5ea48ef3ea35d49f223c5179c",Article,Scopus
"Kulviwat S.",[No title available],2004,"An Investigation of Factors Predicting Consumer Adoption of High Technology Innovations: the Integrative Roles of Cognition and Affect",,,Scopus
"Lamb R., Kling R.","From user to social actors: Reconceptualizing socially rich interaction through information and communication technology",2003,"MIS Quart.",,,Scopus
[No author name available],"What are outliers in the data?",2003,"NIST/SEMATECH e-Handbook of Statistical Methods",,,Scopus
"Nah F.F.-H.","International Journal of Human-Computer Interaction: Introduction",2003,"International Journal of Human-Computer Interaction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042379846&doi=10.1207%2fs15327590ijhc1601_1&partnerID=40&md5=58edcd37290de9949379aab72c7fdc3a",Review,Scopus
"Featherman M., Fuller M.","Applying TAM to e-Service adoption: The moderating role of perceived risk",2002,"Proceedings of the 36th HI international conference on system sciences",,,Scopus
"Polivanova K.N.","Psychological analysis of the crises in mental development",2001,"Journal of Russian and East European Psychology",,,Scopus
"Cooke D., Peterson W.","Experiences with SAP Implementations",1997,"Information Center Report #4",,,Scopus
"Delmonico D.","A bevy of browsers",1996,"Communications Week",,,Scopus
"Markoff J.","A Web of Networks, an Abundance of Services.",1993,"New York Times",,,Scopus
"Berst J.","The safe way to move to GUI",1991,"Computerworld",,,Scopus
"Brendel T., Schneider A.",[No title available],1991,"User experiences in BEMS applications",,,Scopus
"Rosson M.B., Grischkowsky N.L.","Transfer of learning in the real world",1987,"Conference Proceedings from Human-computer Interaction - INTERACT '87",,,Scopus
"STRAUSS A., FAGERHAUGH S., SUCZEK B., WIENER C.",[No title available],1985,"reissued) Social Organization of Medical Work. Transaction Publishers",,,Scopus
"Panko R.","Options in Electronic Mail",1983,"Office Administration and Automation",,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2009,,,,Scopus
[No author name available],[No title available],2008,,,,Scopus
[No author name available],[No title available],2008,,,,Scopus
"Faul F., Erdfelder E., Lang A.-G., Buchner A.",[No title available],2007,"G*Power, Version 3, 3.1",,,Scopus
[No author name available],"Security and fraud: The changing face of fraud",2007,"Cards International",,,Scopus
[No author name available],[No title available],2007,,,,Scopus
[No author name available],[No title available],2007,,,,Scopus
[No author name available],[No title available],2007,,,,Scopus
[No author name available],[No title available],2007,,,,Scopus
[No author name available],[No title available],2007,,,,Scopus
[No author name available],[No title available],2007,,,,Scopus
"Sasidharan S., Wu J., Pearce D., Kearns G.S., Lederer A.L.","The role of convergence in information systems and business planning",2006,"Journal of International Technology and Information Management",,,Scopus
"Chae B., Poole M.S.","Developing enterprise information systems in higher education",2005,"Annals of Cases on Information Technology",,,Scopus
"Walker G.M.",[No title available],2004,"Faculty Intentions to Use Web-Enhanced Instructional Components, Unpublished Doctoral Dissertation, Capella University.",,,Scopus
"Han S., Mustonen P., Seppanen M., Kallio M.","Physicians' behavior intentions regarding the use of mobile technology: an exploratory study",2004,"The Eighth Pacific-Asia Conference on Information Systems 2004 July 8-11, 2004",,,Scopus
"Tsai P., Compeau D.R., Meister D.B.",[No title available],2004,"On voluntariness",,,Scopus
"Van Slyke C., Hightower R., Johnson R., Elgarah W.","The implications of researcher assumptions about the relationship between relative advantage and compatibility",2003,"Proceedings - Annual Meeting of the Decision Sciences Institute","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0442294345&partnerID=40&md5=fc6af0d51c6d154657707233636ebe03",Conference Paper,Scopus
"Ramayah T., Jantan M., Aafaqi B.",[No title available],2003,"Internet Usage Among Students of Institutions of Higher Learning: The Role of Motivational Variables",,,Scopus
"Pozzebon M., Pinsonneault A.",[No title available],2003,"Understanding the Implementation of Configurable Information Technology: Connections between Cognitive and Political Accounts in a Multilevel Framework",,,Scopus
"Tangcharoensathien V., Pitayarangsarit S., Vasavid C.",[No title available],2002,"Universal Health Care Coverage and Medium Term Financing Implications",,,Scopus
"Croteau A.-M., Vieru D.","Telemedicine Adoption Studied From Physicians' Perspective",2001,"Administrative Sciences Association of Canada Conference",,,Scopus
"Hill A.Y.",[No title available],2001,"The Influence of Task Uncertainty, Cognitive Complexity, Users ' Perceptions and Implementation Factors on Information Technology Acceptance: the Case of ABCM",,,Scopus
"Lee Y.",[No title available],2001,"Factors Affecting Learner Behavioral Intentions to Adopt Web-Based Learning Technology",,,Scopus
"Rawstorne P., Jayasuriya R., Caputi P.",[No title available],2000,"Issues in Predicting and Explaining Usage Behaviors with the Technology Acceptance Model and the Theory of Planned Behavior When Usage is Mandatory",,,Scopus
"Filler R.","Healthcare in the 21st century: ""virtual"" hospitals, tele-homecare and robots.",1999,"Hospital quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033181720&partnerID=40&md5=9637ecca5e9a768d8a5976066274a092",Article,Scopus
"Picot J.","Sector Competitiveness Frameworks- Telehealth Industry, Part 1 - Overview and Prospects",1998,"Industry Canada",,,Scopus
"Agarwal R., Ahuja M., Carter P.E., Gans M.",[No title available],1998,"Early and Late Adopters of It Innovations: Extensions to Innovation Diffusion Theory. In: Proceedings of the DIGIT Conference",,,Scopus
"Raungarrerat K.","Development Guideline for Public Health Information Technology in Thailand, Health Systems Research Institute, Ministry of Public Health of Thailand, Bangkok",1998,,,,Scopus
