Authors,Title,Year,Source title,Link,Document Type,Source
"Thomadsen R., Rhee K.-E.","Costly collusion in differentiated industries",2007,"Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38549144909&doi=10.1287%2fmksc.1060.0255&partnerID=40&md5=dc79432dac2f75a88cc4cb9a6d5cdb87",Article,Scopus
"Raps A.","Strategy implementation-An insurmountable obstacle",2005,"Handbook of Business Strategy",,,Scopus
"Lofstrom S.M.","Absorptive capacity in strategic alliances: Investigating the effects of individuals' social and human capital on inter-firm learning",2000,"Organization Science Winter Conference",,,Scopus
"Earl M.J.","Every business is an information business",2000,"Mastering Information Management",,,Scopus
"Cavaye A.L.M., Cragg P.B.","Strategic information systems research: a review and research framework",1993,"Journal of Strategic Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249003418&doi=10.1016%2f0963-8687%2893%2990004-T&partnerID=40&md5=66600a9d4c57c72a0d7a5d3be11fa76f",Article,Scopus
"Carey D.","Rating the top MIS issues in Canada",1992,"Canadian Datasystems",,,Scopus
"Tallon P.P.","Understanding the dynamics of information management costs",2010,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951870472&doi=10.1145%2f1735223.1735253&partnerID=40&md5=cc6738fb660577e7a4d3013870356829",Article,Scopus
"Branzei O., Thornhill S.","From ordinary resources to extraordinary performance: Environmental moderators of competitive advantage",2006,"Strategic Organization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993763165&doi=10.1177%2f1476127006061029&partnerID=40&md5=da345244a29e0ae9f9e2cd644bcad91c",Article,Scopus
"Ciborra C.U.","From alignment to loose coupling: From MedNet to www.roche.com",2000,"From Control to Drift: The Dynamics of Corporate Information Infrastructures",,,Scopus
"Subramanian A., Smith L.D., Nelson A.C., Campbell J.F., Bird D.A.","Strategic planning for data warehousing",1997,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002728095&doi=10.1016%2fS0378-7206%2897%2900040-2&partnerID=40&md5=78f28babf2d0e96193e8c0b067ed7933",Article,Scopus
"Burn J.M.","A professional balancing act: Walking the tightrope of strategic alignment",1997,"Steps to the Future Fresh Thinking on the Management of IT-Based Organizational Transformation",,,Scopus
"Jarvenpaa S.L., Ives B.","Organisational fit and flexibility: IT design principles for a globally competing firm",1994,"Research in Strategic Management and Information Technology",,,Scopus
"Reponen T.","Information management strategy - an evolutionary process",1993,"Scandinavian Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249000806&doi=10.1016%2f0956-5221%2893%2990016-L&partnerID=40&md5=5d2ffeb1cca427d01d929405268913e2",Article,Scopus
"Siegel P.",[No title available],1975,"Strategic Planning of Management Information Systems",,,Scopus
[No author name available],[No title available],2013,"Business population estimates for the UK and Regions 2013",,,Scopus
"Jenkin T.A.","Extending the 4i organizational learning model: Information sources, foraging processes and tools",2013,"Administrative Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957639115&doi=10.3390%2fadmsci3030096&partnerID=40&md5=33745d79ee376911a8d62f0fd32faf86",Article,Scopus
"Ahuja S.P., Rolli A.C.","Survey of the state-of-the-art of cloud computing",2011,"International Journal of Cloud Applications and Computing",,,Scopus
"Ghobadian A., O'Regan N.","The link between culture, strategy and performance in manufacturing SMEs",2002,"Journal of General Management",,,Scopus
"Ciborra C.","Mission critical: Challenges for groupware in a pharmaceutical company",1996,"Groupware & Teamwork Invisible Aid or Technical Hindrance?",,,Scopus
"Allard-Poesi F.","A Foucauldian perspective on strategic practice: Strategy as the art of (un) folding. An Activity-theory approach to strategy as practice",2010,"Cambridge handbook strategy as practice",,,Scopus
[No author name available],[No title available],2009,"2009 Global Survey of Cloud Computing",,,Scopus
"Horton K.S.","Strategy, practice, and the dynamics of power",2003,"Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037310133&doi=10.1016%2fS0148-2963%2801%2900284-3&partnerID=40&md5=8bca47c59167ce86476b1049a4a66696",Article,Scopus
"Weiss J.W., Anderson D., Jr.","CIOs and IT professionals as change agents, risk and stakeholder managers: A field study",2003,"Proceedings of the 36th Annual Hawaii International Conference on System Sciences, HICSS 2003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969497635&doi=10.1109%2fHICSS.2003.1174639&partnerID=40&md5=f8454b8a005dd658028e8b0c1ee835d5",Conference Paper,Scopus
"Yoffie D.B., Kwak M.","Judo strategy: 10 Techniques for beating a stronger opponent",2002,"Business Strategy Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18744363514&doi=10.1111%2f1467-8616.00198&partnerID=40&md5=3db7ff90a6ef2e38316c285e1d527e8c",Article,Scopus
"Phaal R., Farrukh C.J.P., Probert D.R.","Tools for technology management-structure, organisation and integration",2000,"Proceedings of the 2000 IEEE International Conference on Management of Innovation and Technology: ","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450142844&doi=10.1109%2fICMIT.2000.917335&partnerID=40&md5=54524b228649da7c0dceb6965b4b74a6",Conference Paper,Scopus
"Plucker J.A., Runco M.A.","Deviance",1999,"Encyclopedia of Creativity",,,Scopus
"DEMSETZ H.","WHERE IS THE NEW INDUSTRIAL STATE?",1974,"Economic Inquiry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876825983&doi=10.1111%2fj.1465-7295.1974.tb00222.x&partnerID=40&md5=30a43689e4a1cca6424bdde0260f3be8",Article,Scopus
"Woodard C.J.","Architectural control points",2008,"Proceedings of the 3rd International Conference on Design Science Research in Information Systems and Technology, DESRIST 2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876868511&partnerID=40&md5=77bf6b0e827df151295077464d8165a7",Conference Paper,Scopus
"Talonen T., Hakkarainen K.","Strategies for driving R&D and technology development",2008,"Research Technology Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53349121153&doi=10.1080%2f08956308.2008.11657526&partnerID=40&md5=fbd3104300a8ed846b3fd2dc8f930ad7",Article,Scopus
"Preston D., Karahanna E.","Mechanisms for the development of shared mental models between the CIO and the top management team",2004,"Proceedings of the International Conference on Information Systems",,,Scopus
"O'Regan N., Ghobadian A.","Leadership and strategy: Making it happen",2004,"Journal of General Management",,,Scopus
"Westrup C.","Discourse, management fashions, and ERP systems",2003,"IFIP Advances in Information and Communication Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904277608&partnerID=40&md5=33e6b229e83f4568c9bc8de0597fba4b",Conference Paper,Scopus
"Choe J.-M., Lee Y.-H., Park K.-C.","The relationship model between the influence factors and the strategic applications of information systems",1998,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22044441565&doi=10.1057%2fpalgrave.ejis.3000297&partnerID=40&md5=f6dcea5b265426c403df32f84760e4db",Article,Scopus
"De Vaujany F.-X., Carton S., Dominguez-Péry C., Vaast E.","Moving closer to the fabric of organizing visions: The case of a trade show",2013,"Journal of Strategic Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875246639&doi=10.1016%2fj.jsis.2012.10.006&partnerID=40&md5=3e355b2fe3d5a0fd427d24be99644de6",Article,Scopus
"Lo J., Leidner D.","Extending the is strategy typology: An assessment of strategy impacts on capabilities development and performance",2012,"International Conference on Information Systems, ICIS 2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886540690&partnerID=40&md5=4c920e347297421bb9f3c6e70518fa54",Conference Paper,Scopus
"Bustillo M., Kesmodel D.","Wal-mart loses edge",2011,"Wall Street Journal",,,Scopus
"Anyadike-Danes M., Bonner K., Hart M.",[No title available],2011,"Job Creation and Destruction in the UK: 1998-2010",,,Scopus
"Dipasquale J., McInerney C.R.","Knowledge management in small- and medium-sized enterprises",2010,"Journal of Information and Knowledge Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875481894&doi=10.1142%2fS0219649210002723&partnerID=40&md5=d7fa81e023edb37e4d0313fa61ad5676",Article,Scopus
"Bartenschlager J., Goeken M.","Designing artifacts of IT strategy for achieving business/IT-alignment",2009,"15th Americas Conference on Information Systems 2009, AMCIS 2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870492048&partnerID=40&md5=7dcdd73fc15403b83a0dae6188d93719",Conference Paper,Scopus
"Rajendran R., Vivekanandan K.","Exploring relationship between information systems strategic orientation and small business performance",2008,"International Journal of e-Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49349110490&doi=10.4018%2fjebr.2008040102&partnerID=40&md5=29bc7e34617a3e93fb00cf054055439d",Article,Scopus
"Wagner H.-T.",[No title available],2007,"A resource-based perspective on IT business alignment and performance - Theoretical foundation and empirical evidence",,,Scopus
"Newman D., Logan D.","Achieving agility: How enterprise information management overcomes information silos",2006,"Achieving Agility: How Enterprise Information Management Overcomes Information Silos",,,Scopus
"Yoffie D.B., Kwak M.","Mastering balance: How to meet and beat a stronger opponent",2002,"California Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036882174&doi=10.2307%2f41166120&partnerID=40&md5=bbab452559fa2a470c65a8342744721f",Review,Scopus
"King W.R.","Playing an integral role in knowledge management",2000,"Information Systems Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014592982&doi=10.1201%2f1078%2f43193.17.4.20000901%2f31253.9&partnerID=40&md5=978f56683da04734564ea964412a77c5",Article,Scopus
"Lacity M.C., Willcocks L.P., Subramanian A.","A strategic client/server implementation: New technology, lessons from history",1997,"Journal of Strategic Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042044453&doi=10.1016%2fS0963-8687%2897%2900009-7&partnerID=40&md5=d9fe4b1325e9c900ad77663bc799bab5",Article,Scopus
"Segars A.H.",[No title available],1994,"Strategic Information Systems Planning: The Co-alignment of Planning System Design, Its Relationships with Organizational Context, and Implications for Planning System Success",,,Scopus
"Stuchfield N., Weber B.W.","Modeling the profitability of customer relationships: Development and impact of barclays de zoete wedd's BEATRICE",1992,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010217065&doi=10.1080%2f07421222.1992.11517958&partnerID=40&md5=95b8b2ba241efaea8ad6041154da01ba",Article,Scopus
"Galliers R.D.","Information technology strategies today: The UK experience",1988,"Information Management: The Strategic Dimension",,,Scopus
"Galliers R.D.",[No title available],1987,"Information System Planning in Britain and Australia in the Mid-1980s: Key Success Factors",,,Scopus
"King W.R.","Strategic planning for IS: The state of practice and research",1985,"MIS Quarterly",,,Scopus
"Bonnet D., Ferraris P., Westerman G., McAfee A.","Talking ‘bout a revolution",2012,"Digital Transformation Review",,,Scopus
[No author name available],[No title available],2011,"Government and IT—“A recipe for rip-offs”: Time for a new approach",,,Scopus
"Hobbs G., Scheepers R.","Agility in information systems: Enabling capabilities for the IT functions",2011,"Pacific Asia Journal of the Association for Information Systems",,,Scopus
"Cuenca L., Boza A., Ortiz A.","Architecting business and IS/IT strategic alignment for extended enterprises",2011,"Studies in Informatics and Control","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958003691&doi=10.24846%2fv20i1y201101&partnerID=40&md5=9c8e9c82ea9579c034d791d05eb33843",Article,Scopus
"Lochan D., Shah S.","How to Bridge the IT Alignment Gap",2010,"The Financial Times",,,Scopus
"Denford J.S., Chan Y.E.","Reconciling is strategic alignment approaches",2007,"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870170473&partnerID=40&md5=7af3b80ac762b9e356fcd0d4a60068c0",Conference Paper,Scopus
"Mack R., Frey N.",[No title available],2002,"Six Building Blocks for Creating Real IT Strategies",,,Scopus
"Croson D.C., Jacobides M.G.","Agency relationships and monitoring in electronic commerce",1997,"International Journal of Electronic Commerce","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040197154&doi=10.1080%2f10864415.1997.11518290&partnerID=40&md5=7101cea1077d9784c7f119f5a0420525",Article,Scopus
"Hansen R.G., Lott J.R., Jr.","Profiting from induced changes in competitors' market values: The case of entry and entry deterrence",1995,"Journal of Industrial Economics",,,Scopus
"Emery J.C.","The management difference: A tale of two IS projects",1990,"MIS Quarterly",,,Scopus
"Maletz M.C.","KBS circles: A technology transfer initiative",1990,"MIS Quarterly",,,Scopus
"Roush C.H., Ball B.C.","Controlling the implementation of strategy",1980,"Managerial Planning",,,Scopus
"Zachman J.A.","The information systems management system: A framework for planning",1977,"ACM SIGMIS Database","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961518469&doi=10.1145%2f1040720.1040722&partnerID=40&md5=5fb5e23d5c70a0240b1fc4841f23c554",Article,Scopus
"Al-Ammary J.","The strategic alignment between knowledge management and information systems strategy: The impact of contextual and cultural factors",2014,"Journal of Information and Knowledge Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898896601&doi=10.1142%2fS0219649214500063&partnerID=40&md5=6b76f674bdc109392953cfd24c8fc3b3",Article,Scopus
[No author name available],[No title available],2013,"Key Small Business Statistics",,,Scopus
"Wilson A.D., Baptista John J., Galliers R.D.","Performing strategy: Aligning processes in strategic IT",2013,"International Conference on Information Systems (ICIS 2013): Reshaping Society Through Information Systems Design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897805839&partnerID=40&md5=afb467b0bf6b7b04a211b6a80a9d6b8b",Conference Paper,Scopus
"McElheran K.","Economic and business dimensions: Decentralization versus centralization in it governance",2012,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869475565&doi=10.1145%2f2366316.2366326&partnerID=40&md5=5215c034dcc677c22a29db1b50a23a6b",Review,Scopus
